latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
22.04247,-98.87125,315.44,0.42,0.45,7/14/2023,837,1,VIIRS,n,2.0NRT,294.91,2.95,N
18.40903,-96.21326,311.6,0.36,0.58,7/14/2023,839,1,VIIRS,n,2.0NRT,288.38,0.74,N
17.43136,-95.36068,343.45,0.47,0.4,7/14/2023,1949,1,VIIRS,n,2.0NRT,298.69,5.73,D
20.46604,-104.03932,336.08,0.53,0.42,7/14/2023,1951,1,VIIRS,n,2.0NRT,305.12,8.6,D
18.62935,-102.37788,304,0.4,0.37,7/15/2023,820,1,VIIRS,n,2.0NRT,285.88,0.74,N
17.9206,-102.1951,309.53,0.39,0.36,7/15/2023,822,1,VIIRS,n,2.0NRT,293.71,3.45,N
17.20474,-100.5704,330.89,0.47,0.48,7/15/2023,1932,1,VIIRS,n,2.0NRT,277.63,3,D
17.92926,-102.20114,324.6,0.43,0.46,7/16/2023,803,1,VIIRS,n,2.0NRT,290.34,4.07,N
17.88798,-100.2935,343.03,0.45,0.63,7/16/2023,1910,1,VIIRS,n,2.0NRT,296.92,4.2,D
18.58008,-102.14853,339.22,0.58,0.69,7/16/2023,1913,1,VIIRS,n,2.0NRT,292.32,6.25,D
20.18378,-104.03756,332.05,0.48,0.65,7/16/2023,2053,1,VIIRS,n,2.0NRT,294.82,2.19,D
18.39931,-102.45325,344.8,0.58,0.7,7/16/2023,2055,1,VIIRS,n,2.0NRT,287.69,8.01,D
19.99842,-99.2123,309.56,0.59,0.53,7/17/2023,741,1,VIIRS,n,2.0NRT,286.06,2.22,N
17.93025,-102.20182,338,0.44,0.62,7/17/2023,744,1,VIIRS,n,2.0NRT,288.58,4.42,N
20.74584,-101.39227,306.72,0.79,0.78,7/17/2023,922,1,VIIRS,n,2.0NRT,285.72,1.45,N
19.1557,-103.18241,298.11,0.66,0.73,7/17/2023,924,1,VIIRS,n,2.0NRT,285.18,1.83,N
18.507,-96.14892,328.32,0.48,0.65,7/17/2023,1853,1,VIIRS,n,2.0NRT,278.63,10.63,D
22.2608,-97.80858,332.38,0.51,0.66,7/17/2023,1856,1,VIIRS,n,2.0NRT,293.6,4.13,D
18.39802,-101.5426,351.01,0.32,0.55,7/17/2023,2034,1,VIIRS,n,2.0NRT,294.68,4.41,D
20.83098,-104.27557,343.09,0.46,0.47,7/17/2023,2036,1,VIIRS,n,2.0NRT,303.44,5.92,D
19.17978,-96.23785,305.52,0.38,0.59,7/18/2023,724,1,VIIRS,n,2.0NRT,289.52,1.09,N
18.82773,-103.1213,296.27,0.33,0.55,7/18/2023,905,1,VIIRS,n,2.0NRT,285.28,0.55,N
17.09155,-98.59328,346.9,0.47,0.48,7/18/2023,2017,1,VIIRS,n,2.0NRT,296.68,9.35,D
22.26338,-97.80441,333.38,0.61,0.54,7/19/2023,843,1,VIIRS,n,2.0NRT,294.57,9.64,N
17.93453,-102.21393,313.23,0.39,0.44,7/19/2023,845,1,VIIRS,n,2.0NRT,291.29,3.31,N
17.57034,-100.34584,336.61,0.38,0.36,7/19/2023,1955,1,VIIRS,n,2.0NRT,299.26,10.44,D
19.46624,-104.812,350.14,0.49,0.4,7/19/2023,1957,1,VIIRS,n,2.0NRT,303.86,14,D
18.96869,-97.96289,303.91,0.53,0.42,7/20/2023,826,1,VIIRS,n,2.0NRT,286.78,1.8,N
17.91866,-102.19553,307.04,0.39,0.36,7/20/2023,828,1,VIIRS,n,2.0NRT,288.19,2.65,N
17.09563,-99.16467,331.33,0.48,0.4,7/20/2023,1938,1,VIIRS,n,2.0NRT,298.66,2.4,D
17.1828,-100.74848,329.62,0.44,0.38,7/21/2023,807,1,VIIRS,n,2.0NRT,292.61,4.47,N
17.16918,-100.69566,329,0.39,0.59,7/21/2023,1917,1,VIIRS,n,2.0NRT,291.1,1.95,D
18.0924,-99.1933,331.61,0.59,0.53,7/21/2023,1919,1,VIIRS,l,2.0NRT,303.92,6.14,D
19.71855,-104.35231,335.12,0.58,0.69,7/21/2023,2059,1,VIIRS,n,2.0NRT,294.98,8.23,D
21.31975,-97.47881,306.04,0.57,0.43,7/22/2023,748,1,VIIRS,n,2.0NRT,292.04,1.6,N
17.92809,-102.20181,305.33,0.34,0.56,7/22/2023,750,1,VIIRS,n,2.0NRT,266.41,1.04,N
19.26049,-100.81911,335.84,0.73,0.76,7/22/2023,1900,1,VIIRS,n,2.0NRT,283.14,10.72,D
20.57977,-101.17262,331.06,0.72,0.76,7/22/2023,1902,1,VIIRS,n,2.0NRT,294.21,10.37,D
18.30144,-101.26852,332.98,0.43,0.62,7/22/2023,2040,1,VIIRS,n,2.0NRT,288.69,4.26,D
20.44542,-102.67654,331.64,0.37,0.58,7/22/2023,2042,1,VIIRS,n,2.0NRT,298.58,4.03,D
18.51944,-96.12074,314.39,0.57,0.52,7/23/2023,729,1,VIIRS,n,2.0NRT,285.1,1.17,N
22.10963,-98.0247,312.53,0.42,0.61,7/23/2023,731,1,VIIRS,n,2.0NRT,289.09,1.11,N
20.03057,-99.26966,295.17,0.7,0.75,7/23/2023,909,1,VIIRS,n,2.0NRT,278.36,1.16,N
17.69913,-101.369,342.57,0.41,0.45,7/23/2023,2021,1,VIIRS,n,2.0NRT,297.73,7.41,D
19.0079,-104.2575,315.44,0.53,0.42,7/24/2023,852,1,VIIRS,n,2.0NRT,290.81,2.96,N
18.86269,-101.1217,344.7,0.4,0.37,7/24/2023,2004,1,VIIRS,n,2.0NRT,285.04,7.14,D
22.97772,-102.66619,315.67,0.38,0.36,7/25/2023,833,1,VIIRS,n,2.0NRT,283.73,1.23,N
17.92823,-102.20229,334.85,0.42,0.37,7/25/2023,835,1,VIIRS,n,2.0NRT,291.76,8.69,N
17.32374,-95.90147,330.84,0.4,0.37,7/25/2023,1945,1,VIIRS,n,2.0NRT,295.65,2.93,D
17.92834,-102.20035,330.37,0.44,0.38,7/26/2023,813,1,VIIRS,n,2.0NRT,275.81,2.46,N
17.2187,-100.82355,335.49,0.62,0.54,7/26/2023,1925,1,VIIRS,n,2.0NRT,290.12,3.99,D
19.005,-104.25444,325.42,0.73,0.76,7/26/2023,2106,1,VIIRS,n,2.0NRT,284.95,3.01,D
21.98592,-98.96188,307.47,0.38,0.43,7/27/2023,754,1,VIIRS,n,2.0NRT,291.65,1.34,N
19.17762,-96.23505,330.35,0.41,0.37,7/27/2023,756,1,VIIRS,n,2.0NRT,291.37,2.18,N
20.57322,-101.17012,336.25,0.57,0.69,7/27/2023,1908,1,VIIRS,n,2.0NRT,294.01,8.59,D
21.64022,-102.3179,333.82,0.51,0.66,7/27/2023,2046,1,VIIRS,n,2.0NRT,298.58,2.87,D
20.57397,-101.17088,339.77,0.59,0.7,7/27/2023,2049,1,VIIRS,n,2.0NRT,298.09,8.07,D
19.67558,-103.37905,295.9,0.7,0.75,7/28/2023,735,1,VIIRS,n,2.0NRT,284.75,1.27,N
20.52699,-100.92529,295.99,0.68,0.74,7/28/2023,915,1,VIIRS,n,2.0NRT,284.86,1.19,N
21.51405,-99.03585,339.43,0.79,0.78,7/28/2023,1847,1,VIIRS,n,2.0NRT,288,11.63,D
17.09293,-100.50813,331.92,0.57,0.52,7/28/2023,2027,1,VIIRS,n,2.0NRT,296.82,7.62,D
21.80729,-98.52652,310.15,0.72,0.76,7/29/2023,716,1,VIIRS,n,2.0NRT,271.3,2.57,N
18.96961,-97.96613,300.02,0.62,0.72,7/29/2023,718,1,VIIRS,n,2.0NRT,283.07,1.53,N
17.92903,-102.2068,309.63,0.62,0.54,7/29/2023,858,1,VIIRS,n,2.0NRT,291.38,4.48,N
17.08521,-100.42421,333.59,0.46,0.39,7/29/2023,2008,1,VIIRS,n,2.0NRT,304.06,2.43,D
17.79933,-101.64014,331.85,0.42,0.37,7/29/2023,2010,1,VIIRS,n,2.0NRT,298.66,5.13,D
22.04351,-98.87021,303.85,0.42,0.46,7/30/2023,837,1,VIIRS,n,2.0NRT,277.95,1.23,N
17.92971,-102.20538,311.09,0.48,0.4,7/30/2023,839,1,VIIRS,n,2.0NRT,264.17,2.22,N
18.96779,-101.13755,342.76,0.41,0.37,7/30/2023,1949,1,VIIRS,n,2.0NRT,296.21,7.72,D
20.04581,-104.48635,331.95,0.56,0.43,7/30/2023,1951,1,VIIRS,n,2.0NRT,299.36,3.22,D
17.92929,-102.20845,299.48,0.43,0.46,8/1/2023,803,1,VIIRS,n,2.0NRT,271.9,0.76,N
21.42604,-97.99851,349.49,0.54,0.51,8/1/2023,1913,1,VIIRS,n,2.0NRT,297.79,12.82,D
20.57541,-101.17136,331.83,0.75,0.77,8/1/2023,2053,1,VIIRS,n,2.0NRT,290.13,4.91,D
18.84186,-102.63966,327.04,0.58,0.69,8/1/2023,2055,1,VIIRS,n,2.0NRT,281.01,4.53,D
19.99566,-99.21035,309.62,0.59,0.53,8/2/2023,741,1,VIIRS,n,2.0NRT,285.1,2.23,N
18.97144,-97.96437,301.71,0.48,0.48,8/2/2023,744,1,VIIRS,n,2.0NRT,283.43,1.45,N
19.00789,-104.26051,303.28,0.56,0.69,8/2/2023,924,1,VIIRS,n,2.0NRT,268.96,3.41,N
18.61795,-95.81149,345.99,0.45,0.63,8/2/2023,1853,1,VIIRS,n,2.0NRT,290.68,5.79,D
21.69768,-99.22482,333.23,0.64,0.72,8/2/2023,1856,1,VIIRS,n,2.0NRT,293,4.73,D
19.00578,-104.25675,331.06,0.44,0.46,8/2/2023,2034,1,VIIRS,n,2.0NRT,295.07,1.6,D
21.44091,-98.68317,367,0.54,0.68,8/2/2023,2036,1,VIIRS,h,2.0NRT,293.58,11.91,D
19.9962,-99.21395,300.85,0.61,0.71,8/3/2023,724,1,VIIRS,n,2.0NRT,273.97,2.25,N
22.04287,-98.87309,298.41,0.53,0.67,8/3/2023,905,1,VIIRS,n,2.0NRT,286.47,1.8,N
18.51028,-95.99658,356.41,0.37,0.58,8/3/2023,2017,1,VIIRS,l,2.0NRT,285.98,6.97,D
22.26271,-97.80884,322.03,0.61,0.54,8/4/2023,843,1,VIIRS,n,2.0NRT,284.97,3.48,N
19.00674,-104.25976,307.86,0.45,0.39,8/4/2023,845,1,VIIRS,n,2.0NRT,275.68,0.6,N
19.64265,-98.56923,337.81,0.43,0.38,8/4/2023,1955,1,VIIRS,n,2.0NRT,298.74,2.97,D
20.04841,-99.29073,341.3,0.41,0.37,8/4/2023,1957,1,VIIRS,n,2.0NRT,299.81,7.27,D
19.51045,-99.31387,299.34,0.45,0.39,8/5/2023,826,1,VIIRS,n,2.0NRT,281.51,0.81,N
17.92844,-102.20621,297.84,0.39,0.36,8/5/2023,828,1,VIIRS,n,2.0NRT,268.66,0.81,N
17.9311,-102.20424,335.99,0.46,0.47,8/5/2023,1938,1,VIIRS,n,2.0NRT,292.39,8.2,D
18.50761,-96.14395,303.73,0.4,0.37,8/6/2023,807,1,VIIRS,n,2.0NRT,273.11,0.5,N
18.04376,-95.81329,334.24,0.55,0.42,8/6/2023,1917,1,VIIRS,n,2.0NRT,300.5,8.87,D
19.17144,-98.32171,335.82,0.5,0.49,8/6/2023,1919,1,VIIRS,n,2.0NRT,298.95,9.52,D
21.98684,-98.96084,307.17,0.48,0.48,8/7/2023,748,1,VIIRS,n,2.0NRT,295.03,2.79,N
17.93024,-102.206,317.84,0.34,0.56,8/7/2023,750,1,VIIRS,n,2.0NRT,287.11,1.64,N
17.31845,-95.90665,354.69,0.38,0.59,8/7/2023,1900,1,VIIRS,n,2.0NRT,293.42,5.98,D
20.57577,-101.16831,330.18,0.72,0.76,8/7/2023,1902,1,VIIRS,n,2.0NRT,297,7.7,D
19.02581,-102.31155,334.13,0.38,0.58,8/7/2023,2040,1,VIIRS,n,2.0NRT,301.31,3.54,D
20.51588,-100.92886,346.22,0.48,0.65,8/7/2023,2042,1,VIIRS,n,2.0NRT,302.17,6.23,D
17.93117,-102.20225,310.92,0.71,0.75,8/8/2023,729,1,VIIRS,n,2.0NRT,285.22,6.1,N
22.08818,-100.90523,299.97,0.65,0.73,8/8/2023,731,1,VIIRS,n,2.0NRT,287.52,1.18,N
19.97651,-99.18236,298.02,0.72,0.75,8/8/2023,909,1,VIIRS,n,2.0NRT,283.62,2.25,N
19.00609,-104.25773,313.84,0.35,0.57,8/8/2023,911,1,VIIRS,n,2.0NRT,291.86,1.37,N
17.57599,-95.89124,329.38,0.46,0.64,8/8/2023,2021,1,VIIRS,n,2.0NRT,292.41,2.74,D
19.18256,-96.23792,309.39,0.61,0.71,8/9/2023,712,1,VIIRS,n,2.0NRT,288.47,1.66,N
22.86484,-97.92165,337.71,0.37,0.58,8/9/2023,850,1,VIIRS,n,2.0NRT,293.77,3.87,N
19.00924,-104.26013,318.67,0.53,0.42,8/9/2023,852,1,VIIRS,n,2.0NRT,294.22,4.13,N
17.40714,-95.5975,338.12,0.47,0.48,8/9/2023,2002,1,VIIRS,n,2.0NRT,297.8,3.65,D
18.7476,-101.99954,341.41,0.39,0.36,8/9/2023,2004,1,VIIRS,n,2.0NRT,309.1,10.34,D
21.915,-103.85641,309.08,0.39,0.36,8/10/2023,833,1,VIIRS,n,2.0NRT,270.28,1.57,N
19.01,-104.25922,324.98,0.38,0.36,8/10/2023,835,1,VIIRS,n,2.0NRT,294.49,2.73,N
17.09532,-95.04781,333.57,0.42,0.38,8/10/2023,1945,1,VIIRS,n,2.0NRT,302.56,0.88,D
22.04007,-104.16129,326.3,0.41,0.45,8/10/2023,1947,1,VIIRS,n,2.0NRT,288.33,3.43,D
17.92636,-102.20328,306.55,0.44,0.38,8/11/2023,813,1,VIIRS,n,2.0NRT,290.63,1.42,N
17.4995,-101.34942,367,0.33,0.55,8/11/2023,1925,1,VIIRS,h,2.0NRT,293.79,7.96,D
22.263,-97.80639,331.52,0.5,0.41,8/12/2023,754,1,VIIRS,n,2.0NRT,296.78,2.76,N
18.87264,-97.65974,300.25,0.45,0.39,8/12/2023,756,1,VIIRS,n,2.0NRT,285.72,1.04,N
18.48163,-97.50299,331.26,0.36,0.58,8/12/2023,1906,1,VIIRS,n,2.0NRT,296.74,5.1,D
20.03093,-99.27235,332.43,0.44,0.63,8/12/2023,1908,1,VIIRS,l,2.0NRT,304.67,3.73,D
18.13678,-102.88284,334.05,0.43,0.62,8/12/2023,2046,1,VIIRS,n,2.0NRT,292.26,4.84,D
20.04862,-99.28513,331.32,0.78,0.78,8/12/2023,2049,1,VIIRS,n,2.0NRT,296.47,10.91,D
18.86953,-97.66018,295.01,0.57,0.52,8/13/2023,735,1,VIIRS,n,2.0NRT,283.76,1.21,N
17.92963,-102.20447,339.9,0.56,0.69,8/13/2023,737,1,VIIRS,n,2.0NRT,280.02,7.11,N
20.52501,-100.92647,300.18,0.68,0.74,8/13/2023,915,1,VIIRS,n,2.0NRT,270.47,1.29,N
17.92979,-102.20975,315.76,0.64,0.72,8/13/2023,917,1,VIIRS,n,2.0NRT,285.44,3.03,N
21.81037,-98.56989,341.16,0.73,0.76,8/13/2023,1847,1,VIIRS,n,2.0NRT,292.93,46.03,D
18.33332,-103.19924,332.57,0.4,0.44,8/13/2023,2027,1,VIIRS,n,2.0NRT,293.81,3.03,D
21.98852,-105.41657,331.72,0.5,0.41,8/13/2023,2029,1,VIIRS,n,2.0NRT,301.33,2.66,D
22.26306,-97.80769,311.47,0.65,0.73,8/14/2023,716,1,VIIRS,n,2.0NRT,287.48,4.41,N
17.94322,-102.20812,306.56,0.62,0.54,8/14/2023,858,1,VIIRS,n,2.0NRT,285.43,1.54,N
18.92387,-101.51854,328.03,0.43,0.38,8/14/2023,2010,1,VIIRS,n,2.0NRT,283.41,3.94,D
21.98569,-98.9618,303.41,0.42,0.45,8/15/2023,837,1,VIIRS,n,2.0NRT,289.06,1.13,N
19.02418,-98.62024,324.55,0.5,0.49,8/15/2023,839,1,VIIRS,n,2.0NRT,267.62,9.6,N
17.9281,-102.20721,334.26,0.46,0.39,8/15/2023,1949,1,VIIRS,l,2.0NRT,297.19,3.6,D
21.16137,-98.56318,332.75,0.39,0.37,8/15/2023,1951,1,VIIRS,n,2.0NRT,294.72,1.89,D
18.79939,-99.17785,301.36,0.41,0.37,8/16/2023,820,1,VIIRS,n,2.0NRT,286.84,0.63,N
19.7721,-104.34132,341.63,0.37,0.58,8/16/2023,1932,1,VIIRS,n,2.0NRT,296.41,3.14,D
19.17863,-96.23633,321.48,0.38,0.36,8/17/2023,803,1,VIIRS,n,2.0NRT,284.48,1.92,N
21.15601,-98.80475,329.78,0.62,0.54,8/17/2023,1913,1,VIIRS,n,2.0NRT,274.4,5.26,D
22.66998,-105.82293,335.31,0.39,0.6,8/17/2023,2053,1,VIIRS,n,2.0NRT,293.1,2.12,D
19.34416,-96.70529,318.76,0.4,0.44,8/18/2023,741,1,VIIRS,n,2.0NRT,285.89,1.96,N
17.93223,-102.20788,325.32,0.44,0.62,8/18/2023,744,1,VIIRS,n,2.0NRT,262.28,4.59,N
18.53612,-96.11263,327.01,0.47,0.64,8/18/2023,1853,1,VIIRS,n,2.0NRT,286.24,2.25,D
22.49918,-98.5182,336.18,0.55,0.68,8/18/2023,1856,1,VIIRS,n,2.0NRT,289.36,8.86,D
20.11776,-104.10628,336.66,0.47,0.48,8/18/2023,2034,1,VIIRS,n,2.0NRT,293.7,7.71,D
18.50949,-96.14652,318.29,0.36,0.58,8/19/2023,724,1,VIIRS,n,2.0NRT,282.17,1.6,N
17.92921,-102.20805,351.6,0.4,0.6,8/19/2023,905,1,VIIRS,n,2.0NRT,286.63,7.76,N
17.93003,-102.2058,340.17,0.46,0.39,8/19/2023,2017,1,VIIRS,n,2.0NRT,301.58,7.99,D
18.83721,-97.2784,304.55,0.39,0.59,8/20/2023,845,1,VIIRS,n,2.0NRT,276.43,0.88,N
17.28453,-95.89944,330.43,0.54,0.42,8/20/2023,1955,1,VIIRS,n,2.0NRT,296.03,3.4,D
19.34353,-96.7049,318.73,0.41,0.45,8/21/2023,826,1,VIIRS,n,2.0NRT,288.4,2.1,N
17.15565,-100.54696,334.54,0.56,0.43,8/21/2023,1938,1,VIIRS,n,2.0NRT,297.47,4.07,D
17.92984,-102.20872,327.14,0.52,0.41,8/22/2023,807,1,VIIRS,n,2.0NRT,293.69,1.82,N
17.58903,-95.2782,330.52,0.52,0.41,8/22/2023,1917,1,VIIRS,n,2.0NRT,289.67,3.91,D
17.93054,-102.20544,334.14,0.47,0.64,8/22/2023,1919,1,VIIRS,n,2.0NRT,293.88,7.56,D
19.00658,-104.25645,329.41,0.57,0.69,8/22/2023,2059,1,VIIRS,n,2.0NRT,289.34,1.85,D
21.72056,-104.14497,298.22,0.51,0.66,8/23/2023,748,1,VIIRS,n,2.0NRT,285.11,0.82,N
17.93297,-102.20841,295.57,0.34,0.56,8/23/2023,750,1,VIIRS,n,2.0NRT,257.94,1.93,N
19.00582,-104.26076,307.35,0.71,0.75,8/23/2023,930,1,VIIRS,n,2.0NRT,281.42,1.18,N
18.8107,-100.09075,326.04,0.67,0.74,8/23/2023,1900,1,VIIRS,n,2.0NRT,284.48,3.41,D
19.18251,-104.66964,329.81,0.53,0.5,8/23/2023,2040,1,VIIRS,n,2.0NRT,290.9,4.71,D
17.46111,-95.44024,324.02,0.5,0.49,8/24/2023,729,1,VIIRS,n,2.0NRT,287.75,3.21,N
22.00003,-97.74802,319.65,0.4,0.6,8/24/2023,731,1,VIIRS,n,2.0NRT,286.43,2.09,N
21.99977,-97.74747,306.98,0.79,0.78,8/24/2023,909,1,VIIRS,n,2.0NRT,278.28,2.21,N
19.31656,-103.77974,334.99,0.47,0.4,8/24/2023,2021,1,VIIRS,n,2.0NRT,296.08,2.42,D
19.34375,-96.71031,307.4,0.66,0.73,8/25/2023,712,1,VIIRS,n,2.0NRT,284,1.67,N
18.04918,-98.44353,301.36,0.43,0.62,8/25/2023,852,1,VIIRS,n,2.0NRT,286.09,0.83,N
17.98012,-95.7461,332.73,0.47,0.47,8/25/2023,2002,1,VIIRS,n,2.0NRT,290.67,2.82,D
19.51305,-103.22122,330.24,0.39,0.36,8/25/2023,2004,1,VIIRS,l,2.0NRT,291.62,5.36,D
20.05004,-99.29152,308.3,0.53,0.42,8/26/2023,833,1,VIIRS,n,2.0NRT,280.56,2.41,N
17.9272,-102.20145,323.16,0.42,0.37,8/26/2023,835,1,VIIRS,n,2.0NRT,291.8,2.75,N
17.82549,-95.10323,343.71,0.42,0.38,8/26/2023,1945,1,VIIRS,n,2.0NRT,297.81,8.7,D
18.52814,-96.09767,308.95,0.46,0.39,8/27/2023,813,1,VIIRS,n,2.0NRT,281.82,0.77,N
17.32152,-95.89911,333.75,0.47,0.4,8/27/2023,1923,1,VIIRS,n,2.0NRT,292.29,11.09,D
18.17148,-97.13457,335.48,0.53,0.42,8/27/2023,1925,1,VIIRS,n,2.0NRT,300.88,3.02,D
22.04597,-98.86849,310.92,0.57,0.43,8/28/2023,754,1,VIIRS,n,2.0NRT,292.85,1.8,N
17.93094,-102.20531,324.6,0.54,0.51,8/28/2023,756,1,VIIRS,n,2.0NRT,290.92,6.13,N
17.86664,-95.41176,328.19,0.54,0.51,8/28/2023,1906,1,VIIRS,n,2.0NRT,291.46,5.64,D
20.52693,-100.92328,331.31,0.55,0.68,8/28/2023,1908,1,VIIRS,n,2.0NRT,293.41,3.47,D
17.92847,-102.20343,329.76,0.47,0.64,8/28/2023,2046,1,VIIRS,n,2.0NRT,291.91,5.77,D
20.27157,-101.15768,330.74,0.59,0.7,8/28/2023,2049,1,VIIRS,n,2.0NRT,290.03,4.52,D
18.50965,-96.14431,309.74,0.45,0.47,8/29/2023,735,1,VIIRS,n,2.0NRT,290.82,1.36,N
17.93015,-102.20072,308.64,0.56,0.69,8/29/2023,737,1,VIIRS,n,2.0NRT,287.21,3.62,N
20.57828,-101.17241,314.1,0.65,0.73,8/29/2023,915,1,VIIRS,n,2.0NRT,284.3,2.85,N
18.52502,-96.09829,327.63,0.6,0.7,8/29/2023,1847,1,VIIRS,n,2.0NRT,292.59,3.42,D
18.45871,-95.59518,337.84,0.63,0.72,8/29/2023,2027,1,VIIRS,n,2.0NRT,292.39,8.86,D
18.50694,-96.14974,314.63,0.46,0.64,8/30/2023,718,1,VIIRS,n,2.0NRT,285.92,1.44,N
17.94392,-102.20839,306.47,0.62,0.54,8/30/2023,858,1,VIIRS,n,2.0NRT,286.68,3.02,N
17.19793,-95.30274,331.88,0.62,0.54,8/30/2023,2008,1,VIIRS,n,2.0NRT,296.62,5.69,D
17.9306,-102.2063,345.42,0.4,0.37,8/30/2023,2010,1,VIIRS,n,2.0NRT,297.93,7.45,D
18.50833,-96.14616,310.37,0.56,0.43,9/1/2023,820,1,VIIRS,n,2.0NRT,284.75,1.4,N
19.02115,-98.62368,345.73,0.51,0.41,9/1/2023,1932,1,VIIRS,n,2.0NRT,285.01,60.78,D
22.34518,-98.0695,312.98,0.44,0.38,9/2/2023,801,1,VIIRS,n,2.0NRT,288.69,2.08,N
18.50841,-96.1451,333.98,0.38,0.36,9/2/2023,803,1,VIIRS,n,2.0NRT,293.14,2.95,N
17.52406,-95.97235,328.42,0.47,0.48,9/2/2023,1910,1,VIIRS,n,2.0NRT,290.91,3.81,D
19.74259,-98.60069,345.28,0.32,0.55,9/2/2023,1913,1,VIIRS,n,2.0NRT,306.22,5.25,D
19.1723,-98.31966,299.28,0.5,0.49,9/3/2023,741,1,VIIRS,n,2.0NRT,280.45,1.14,N
18.83902,-97.27322,299.21,0.43,0.46,9/3/2023,744,1,VIIRS,n,2.0NRT,283.45,0.59,N
22.04497,-100.91035,300.99,0.79,0.78,9/3/2023,922,1,VIIRS,n,2.0NRT,284.08,1.35,N
18.26165,-95.12339,327.53,0.41,0.61,9/3/2023,1853,1,VIIRS,n,2.0NRT,288.06,2.96,D
22.79263,-97.89291,338.77,0.5,0.66,9/3/2023,1856,1,VIIRS,n,2.0NRT,296.55,6.76,D
19.00814,-104.25797,332.17,0.44,0.46,9/3/2023,2034,1,VIIRS,n,2.0NRT,294.38,2.87,D
21.97433,-103.85634,332.28,0.51,0.49,9/3/2023,2036,1,VIIRS,n,2.0NRT,299.2,3.69,D
22.04669,-98.87297,306.18,0.6,0.71,9/4/2023,722,1,VIIRS,n,2.0NRT,288.2,1.31,N
18.50976,-96.14807,320.74,0.36,0.58,9/4/2023,724,1,VIIRS,n,2.0NRT,287.95,1.54,N
19.17415,-98.3214,311.09,0.67,0.74,9/4/2023,905,1,VIIRS,n,2.0NRT,280.51,2.84,N
17.93222,-102.2011,331.36,0.46,0.39,9/4/2023,2017,1,VIIRS,n,2.0NRT,272.32,8.54,D
18.53175,-96.10667,307.5,0.75,0.77,9/5/2023,705,1,VIIRS,n,2.0NRT,283.49,2.07,N
21.65324,-98.44157,316.11,0.58,0.52,9/5/2023,843,1,VIIRS,n,2.0NRT,291.66,2.56,N
18.83669,-97.27565,298.46,0.39,0.59,9/5/2023,845,1,VIIRS,n,2.0NRT,282.48,0.69,N
17.71287,-95.72636,332.33,0.56,0.43,9/5/2023,1955,1,VIIRS,n,2.0NRT,295.57,5.79,D
20.17406,-102.72761,345.71,0.4,0.37,9/5/2023,1957,1,VIIRS,n,2.0NRT,297.8,5.34,D
18.40984,-96.21198,303.73,0.46,0.47,9/6/2023,826,1,VIIRS,n,2.0NRT,289.48,0.76,N
17.93064,-102.19852,351.48,0.46,0.47,9/6/2023,1938,1,VIIRS,n,2.0NRT,293.42,19.94,D
18.87006,-97.66045,301.63,0.38,0.36,9/7/2023,807,1,VIIRS,n,2.0NRT,284.31,1.05,N
20.03113,-99.27277,329.77,0.55,0.51,9/7/2023,1919,1,VIIRS,n,2.0NRT,297.47,4,D
20.01338,-99.18016,296.87,0.47,0.47,9/8/2023,748,1,VIIRS,n,2.0NRT,285.66,0.81,N
17.93656,-102.21507,299.8,0.34,0.56,9/8/2023,750,1,VIIRS,n,2.0NRT,275.08,0.74,N
17.57224,-95.9304,333.24,0.38,0.59,9/8/2023,1900,1,VIIRS,n,2.0NRT,290.54,5.33,D
21.79556,-99.33245,349.72,0.52,0.66,9/8/2023,1902,1,VIIRS,n,2.0NRT,296.04,8.85,D
17.93062,-102.20599,334.02,0.37,0.58,9/8/2023,2040,1,VIIRS,n,2.0NRT,292.66,5.79,D
21.75728,-99.16737,337.72,0.64,0.72,9/8/2023,2042,1,VIIRS,n,2.0NRT,292.61,9.48,D
18.53126,-96.0977,310.01,0.57,0.52,9/9/2023,729,1,VIIRS,n,2.0NRT,277.58,3.04,N
20.4238,-97.51865,304.21,0.37,0.58,9/9/2023,731,1,VIIRS,n,2.0NRT,291.3,0.5,N
18.98252,-103.87305,303.69,0.37,0.58,9/9/2023,909,1,VIIRS,n,2.0NRT,286.63,0.68,N
17.24427,-100.62198,327.46,0.45,0.47,9/9/2023,2021,1,VIIRS,n,2.0NRT,292.16,3.63,D
22.04433,-98.87122,326.74,0.33,0.56,9/10/2023,850,1,VIIRS,n,2.0NRT,293.21,2.4,N
18.799,-99.18173,298.48,0.37,0.58,9/10/2023,852,1,VIIRS,n,2.0NRT,286.06,0.76,N
17.93273,-102.20019,339.16,0.38,0.36,9/10/2023,2002,1,VIIRS,n,2.0NRT,303.57,7.91,D
20.42458,-97.47677,332.62,0.39,0.44,9/10/2023,2004,1,VIIRS,n,2.0NRT,300.07,2.56,D
19.17389,-98.32155,327.81,0.41,0.45,9/11/2023,833,1,VIIRS,n,2.0NRT,284.56,3.23,N
18.80067,-99.18169,295.1,0.56,0.43,9/11/2023,835,1,VIIRS,n,2.0NRT,279.02,0.9,N
17.931,-102.20483,337.37,0.55,0.43,9/11/2023,1945,1,VIIRS,n,2.0NRT,297.53,7.11,D
